Algorithm,Allocation,Processes,MessageSize,Latency
binary_tree,core,6,131072,40.73
binary_tree,core,6,262144,76.22
binary_tree,core,6,524288,142.87
binary_tree,core,6,1048576,262.18
binary_tree,core,7,1,0.60
binary_tree,core,7,2,0.61
binary_tree,core,7,4,0.60
binary_tree,core,7,8,0.62
binary_tree,core,7,16,0.61
binary_tree,core,7,32,0.73
binary_tree,core,7,64,0.73
binary_tree,core,7,128,1.01
binary_tree,core,7,256,1.04
binary_tree,core,7,512,1.11
binary_tree,core,7,1024,1.40
binary_tree,core,7,2048,1.91
binary_tree,core,7,4096,2.76
binary_tree,core,7,8192,4.18
binary_tree,core,7,16384,9.87
binary_tree,core,7,32768,15.40
binary_tree,core,7,65536,26.01
binary_tree,core,7,131072,45.73
binary_tree,core,7,262144,85.69
binary_tree,core,7,524288,156.93
binary_tree,core,7,1048576,293.83
binary_tree,core,8,1,0.66
binary_tree,core,8,2,0.69
binary_tree,core,8,4,0.70
binary_tree,core,8,8,0.67
binary_tree,core,8,16,0.68
binary_tree,core,8,32,0.81
binary_tree,core,8,64,0.85
binary_tree,core,8,128,1.17
binary_tree,core,8,256,1.19
binary_tree,core,8,512,1.33
binary_tree,core,8,1024,1.56
binary_tree,core,8,2048,2.13
binary_tree,core,8,4096,3.08
binary_tree,core,8,8192,4.72
binary_tree,core,8,16384,11.11
binary_tree,core,8,32768,17.23
binary_tree,core,8,65536,28.26
binary_tree,core,8,131072,49.64
binary_tree,core,8,262144,95.14
binary_tree,core,8,524288,176.76
binary_tree,core,8,1048576,327.57
binary_tree,core,9,1,0.91
binary_tree,core,9,2,0.84
binary_tree,core,9,4,0.86
binary_tree,core,9,8,0.84
binary_tree,core,9,16,0.83
binary_tree,core,9,32,0.96
binary_tree,core,9,64,0.96
binary_tree,core,9,128,1.24
binary_tree,core,9,256,1.31
binary_tree,core,9,512,1.40
binary_tree,core,9,1024,1.68
binary_tree,core,9,2048,2.24
binary_tree,core,9,4096,3.25
binary_tree,core,9,8192,4.87
binary_tree,core,9,16384,12.12
binary_tree,core,9,32768,18.47
binary_tree,core,9,65536,30.63
binary_tree,core,9,131072,54.95
binary_tree,core,9,262144,103.29
binary_tree,core,9,524288,196.65
binary_tree,core,9,1048576,366.13
binary_tree,core,10,1,0.86
binary_tree,core,10,2,0.85
binary_tree,core,10,4,0.85
binary_tree,core,10,8,0.85
binary_tree,core,10,16,0.86
binary_tree,core,10,32,0.99
binary_tree,core,10,64,0.94
binary_tree,core,10,128,1.31
binary_tree,core,10,256,1.34
binary_tree,core,10,512,1.44
binary_tree,core,10,1024,1.82
binary_tree,core,10,2048,2.38
binary_tree,core,10,4096,3.46
binary_tree,core,10,8192,5.46
binary_tree,core,10,16384,12.95
binary_tree,core,10,32768,19.58
binary_tree,core,10,65536,32.62
binary_tree,core,10,131072,57.30
binary_tree,core,10,262144,108.63
binary_tree,core,10,524288,203.61
binary_tree,core,10,1048576,379.30
binary_tree,core,11,1,1.08
binary_tree,core,11,2,1.07
binary_tree,core,11,4,1.03
binary_tree,core,11,8,0.98
binary_tree,core,11,16,0.95
binary_tree,core,11,32,1.11
binary_tree,core,11,64,1.05
binary_tree,core,11,128,1.45
binary_tree,core,11,256,1.44
binary_tree,core,11,512,1.52
binary_tree,core,11,1024,1.94
binary_tree,core,11,2048,2.55
binary_tree,core,11,4096,3.71
binary_tree,core,11,8192,5.61
binary_tree,core,11,16384,14.05
binary_tree,core,11,32768,20.95
binary_tree,core,11,65536,34.76
binary_tree,core,11,131072,59.44
binary_tree,core,11,262144,111.77
binary_tree,core,11,524288,210.90
binary_tree,core,11,1048576,429.28
binary_tree,core,12,1,0.97
binary_tree,core,12,2,0.98
binary_tree,core,12,4,0.98
binary_tree,core,12,8,0.98
binary_tree,core,12,16,0.96
binary_tree,core,12,32,1.14
binary_tree,core,12,64,1.09
binary_tree,core,12,128,1.44
binary_tree,core,12,256,1.48
binary_tree,core,12,512,1.55
binary_tree,core,12,1024,1.98
binary_tree,core,12,2048,2.63
binary_tree,core,12,4096,3.83
binary_tree,core,12,8192,5.83
binary_tree,core,12,16384,14.73
binary_tree,core,12,32768,22.10
binary_tree,core,12,65536,36.45
binary_tree,core,12,131072,64.16
binary_tree,core,12,262144,117.41
binary_tree,core,12,524288,227.53
binary_tree,core,12,1048576,507.77
binary_tree,core,13,1,0.92
binary_tree,core,13,2,0.92
binary_tree,core,13,4,0.92
binary_tree,core,13,8,0.93
binary_tree,core,13,16,0.94
binary_tree,core,13,32,1.11
binary_tree,core,13,64,1.10
binary_tree,core,13,128,1.51
binary_tree,core,13,256,1.56
binary_tree,core,13,512,1.62
binary_tree,core,13,1024,2.05
binary_tree,core,13,2048,2.77
binary_tree,core,13,4096,4.10
binary_tree,core,13,8192,6.19
binary_tree,core,13,16384,15.32
binary_tree,core,13,32768,23.84
binary_tree,core,13,65536,40.12
binary_tree,core,13,131072,72.57
binary_tree,core,13,262144,130.20
binary_tree,core,13,524288,249.44
binary_tree,core,13,1048576,539.85
binary_tree,core,14,1,0.94
binary_tree,core,14,2,0.97
binary_tree,core,14,4,0.96
binary_tree,core,14,8,0.95
binary_tree,core,14,16,0.96
binary_tree,core,14,32,1.14
binary_tree,core,14,64,1.15
binary_tree,core,14,128,1.61
binary_tree,core,14,256,1.65
binary_tree,core,14,512,1.77
binary_tree,core,14,1024,2.18
binary_tree,core,14,2048,2.93
binary_tree,core,14,4096,4.30
binary_tree,core,14,8192,6.75
binary_tree,core,14,16384,16.34
binary_tree,core,14,32768,25.85
binary_tree,core,14,65536,44.60
binary_tree,core,14,131072,80.63
binary_tree,core,14,262144,145.05
binary_tree,core,14,524288,275.21
binary_tree,core,14,1048576,574.61
binary_tree,core,15,1,1.03
binary_tree,core,15,2,0.97
binary_tree,core,15,4,0.94
binary_tree,core,15,8,0.94
binary_tree,core,15,16,0.92
binary_tree,core,15,32,1.12
binary_tree,core,15,64,1.09
binary_tree,core,15,128,1.64
binary_tree,core,15,256,1.69
binary_tree,core,15,512,1.83
binary_tree,core,15,1024,2.29
binary_tree,core,15,2048,3.06
binary_tree,core,15,4096,4.59
binary_tree,core,15,8192,7.16
binary_tree,core,15,16384,17.40
binary_tree,core,15,32768,27.36
binary_tree,core,15,65536,47.70
binary_tree,core,15,131072,84.15
binary_tree,core,15,262144,155.60
binary_tree,core,15,524288,298.22
binary_tree,core,15,1048576,577.87
binary_tree,core,16,1,1.32
binary_tree,core,16,2,1.34
binary_tree,core,16,4,1.30
binary_tree,core,16,8,1.30
binary_tree,core,16,16,1.29
binary_tree,core,16,32,1.54
binary_tree,core,16,64,1.46
binary_tree,core,16,128,2.22
binary_tree,core,16,256,2.21
binary_tree,core,16,512,2.45
binary_tree,core,16,1024,2.89
binary_tree,core,16,2048,3.85
binary_tree,core,16,4096,5.25
binary_tree,core,16,8192,7.98
binary_tree,core,16,16384,18.79
binary_tree,core,16,32768,29.90
binary_tree,core,16,65536,51.57
binary_tree,core,16,131072,92.10
binary_tree,core,16,262144,169.81
binary_tree,core,16,524288,328.02
binary_tree,core,16,1048576,622.93
binary_tree,core,17,1,2.29
binary_tree,core,17,2,2.58
binary_tree,core,17,4,2.45
binary_tree,core,17,8,2.34
binary_tree,core,17,16,2.26
binary_tree,core,17,32,2.41
binary_tree,core,17,64,2.41
binary_tree,core,17,128,3.12
binary_tree,core,17,256,3.18
binary_tree,core,17,512,3.32
binary_tree,core,17,1024,3.83
binary_tree,core,17,2048,4.60
binary_tree,core,17,4096,6.14
binary_tree,core,17,8192,8.83
binary_tree,core,17,16384,21.00
binary_tree,core,17,32768,32.43
binary_tree,core,17,65536,55.77
binary_tree,core,17,131072,101.10
binary_tree,core,17,262144,185.18
binary_tree,core,17,524288,350.43
binary_tree,core,17,1048576,648.34
binary_tree,core,18,1,2.23
binary_tree,core,18,2,2.26
binary_tree,core,18,4,2.25
binary_tree,core,18,8,2.21
binary_tree,core,18,16,2.24
binary_tree,core,18,32,2.44
binary_tree,core,18,64,2.42
binary_tree,core,18,128,3.10
binary_tree,core,18,256,3.15
binary_tree,core,18,512,3.29
binary_tree,core,18,1024,3.76
binary_tree,core,18,2048,4.60
binary_tree,core,18,4096,6.33
binary_tree,core,18,8192,9.18
binary_tree,core,18,16384,21.87
binary_tree,core,18,32768,34.02
binary_tree,core,18,65536,60.98
binary_tree,core,18,131072,105.97
binary_tree,core,18,262144,193.60
binary_tree,core,18,524288,369.12
binary_tree,core,18,1048576,689.58
binary_tree,core,19,1,2.13
binary_tree,core,19,2,2.15
binary_tree,core,19,4,2.13
binary_tree,core,19,8,2.12
binary_tree,core,19,16,2.28
binary_tree,core,19,32,2.41
binary_tree,core,19,64,2.40
binary_tree,core,19,128,3.17
binary_tree,core,19,256,3.20
binary_tree,core,19,512,3.39
binary_tree,core,19,1024,3.96
binary_tree,core,19,2048,4.80
binary_tree,core,19,4096,6.53
binary_tree,core,19,8192,9.56
binary_tree,core,19,16384,22.58
binary_tree,core,19,32768,35.60
binary_tree,core,19,65536,64.79
binary_tree,core,19,131072,111.32
binary_tree,core,19,262144,204.82
binary_tree,core,19,524288,391.31
binary_tree,core,19,1048576,737.12
binary_tree,core,20,1,2.22
binary_tree,core,20,2,2.28
binary_tree,core,20,4,2.22
binary_tree,core,20,8,2.22
binary_tree,core,20,16,2.17
binary_tree,core,20,32,2.44
binary_tree,core,20,64,2.42
binary_tree,core,20,128,3.11
binary_tree,core,20,256,3.20
binary_tree,core,20,512,3.46
binary_tree,core,20,1024,3.99
binary_tree,core,20,2048,4.87
binary_tree,core,20,4096,6.67
binary_tree,core,20,8192,9.96
binary_tree,core,20,16384,23.05
binary_tree,core,20,32768,36.29
binary_tree,core,20,65536,66.31
binary_tree,core,20,131072,115.00
binary_tree,core,20,262144,211.13
binary_tree,core,20,524288,406.63
binary_tree,core,20,1048576,759.20
binary_tree,core,21,1,2.30
binary_tree,core,21,2,2.28
binary_tree,core,21,4,2.61
binary_tree,core,21,8,2.33
binary_tree,core,21,16,2.20
binary_tree,core,21,32,2.46
binary_tree,core,21,64,2.44
binary_tree,core,21,128,3.12
binary_tree,core,21,256,3.20
binary_tree,core,21,512,3.39
binary_tree,core,21,1024,4.00
binary_tree,core,21,2048,4.90
binary_tree,core,21,4096,6.74
binary_tree,core,21,8192,10.11
binary_tree,core,21,16384,22.93
binary_tree,core,21,32768,36.89
binary_tree,core,21,65536,66.17
binary_tree,core,21,131072,114.92
binary_tree,core,21,262144,213.31
binary_tree,core,21,524288,414.87
binary_tree,core,21,1048576,770.61
binary_tree,core,22,1,2.98
binary_tree,core,22,2,2.91
binary_tree,core,22,4,2.56
binary_tree,core,22,8,2.39
binary_tree,core,22,16,2.25
binary_tree,core,22,32,2.50
binary_tree,core,22,64,2.46
binary_tree,core,22,128,3.11
binary_tree,core,22,256,3.18
binary_tree,core,22,512,3.37
binary_tree,core,22,1024,4.01
binary_tree,core,22,2048,4.92
binary_tree,core,22,4096,6.87
binary_tree,core,22,8192,10.32
binary_tree,core,22,16384,23.91
binary_tree,core,22,32768,37.14
binary_tree,core,22,65536,67.63
binary_tree,core,22,131072,116.26
binary_tree,core,22,262144,213.00
binary_tree,core,22,524288,408.31
binary_tree,core,22,1048576,792.37
binary_tree,core,23,1,2.19
binary_tree,core,23,2,2.23
binary_tree,core,23,4,2.19
binary_tree,core,23,8,2.16
binary_tree,core,23,16,2.08
binary_tree,core,23,32,2.38
binary_tree,core,23,64,2.37
binary_tree,core,23,128,3.22
binary_tree,core,23,256,3.39
binary_tree,core,23,512,3.48
binary_tree,core,23,1024,4.13
binary_tree,core,23,2048,5.09
binary_tree,core,23,4096,7.06
binary_tree,core,23,8192,10.79
binary_tree,core,23,16384,23.86
binary_tree,core,23,32768,36.89
binary_tree,core,23,65536,67.82
binary_tree,core,23,131072,117.78
binary_tree,core,23,262144,216.19
binary_tree,core,23,524288,410.53
binary_tree,core,23,1048576,776.15
binary_tree,core,24,1,2.04
binary_tree,core,24,2,2.04
binary_tree,core,24,4,2.00
binary_tree,core,24,8,1.99
binary_tree,core,24,16,1.99
binary_tree,core,24,32,2.38
binary_tree,core,24,64,2.32
binary_tree,core,24,128,3.23
binary_tree,core,24,256,3.31
binary_tree,core,24,512,3.51
binary_tree,core,24,1024,4.26
binary_tree,core,24,2048,5.23
binary_tree,core,24,4096,7.26
binary_tree,core,24,8192,10.96
binary_tree,core,24,16384,24.09
binary_tree,core,24,32768,37.29
binary_tree,core,24,65536,67.20
binary_tree,core,24,131072,116.44
binary_tree,core,24,262144,214.54
binary_tree,core,24,524288,412.54
binary_tree,core,24,1048576,786.36
binary_tree,core,25,1,1.92
binary_tree,core,25,2,1.90
binary_tree,core,25,4,1.88
binary_tree,core,25,8,1.82
binary_tree,core,25,16,1.84
binary_tree,core,25,32,2.14
binary_tree,core,25,64,2.14
binary_tree,core,25,128,3.00
binary_tree,core,25,256,3.07
binary_tree,core,25,512,3.23
binary_tree,core,25,1024,3.97
binary_tree,core,25,2048,5.00
binary_tree,core,25,4096,7.11
binary_tree,core,25,8192,10.99
binary_tree,core,25,16384,24.92
binary_tree,core,25,32768,38.43
binary_tree,core,25,65536,65.91
binary_tree,core,25,131072,118.45
binary_tree,core,25,262144,217.73
binary_tree,core,25,524288,414.91
binary_tree,core,25,1048576,782.48
binary_tree,core,26,1,1.97
binary_tree,core,26,2,1.76
binary_tree,core,26,4,1.74
binary_tree,core,26,8,1.81
binary_tree,core,26,16,1.73
binary_tree,core,26,32,2.06
binary_tree,core,26,64,2.12
binary_tree,core,26,128,2.96
binary_tree,core,26,256,3.01
binary_tree,core,26,512,3.22
binary_tree,core,26,1024,3.95
binary_tree,core,26,2048,5.05
binary_tree,core,26,4096,7.22
binary_tree,core,26,8192,11.11
binary_tree,core,26,16384,24.91
binary_tree,core,26,32768,38.22
binary_tree,core,26,65536,67.23
binary_tree,core,26,131072,118.57
binary_tree,core,26,262144,221.29
binary_tree,core,26,524288,432.37
binary_tree,core,26,1048576,818.23
binary_tree,core,27,1,1.87
binary_tree,core,27,2,1.85
binary_tree,core,27,4,1.79
binary_tree,core,27,8,1.76
binary_tree,core,27,16,1.84
binary_tree,core,27,32,2.16
binary_tree,core,27,64,2.19
binary_tree,core,27,128,3.07
binary_tree,core,27,256,3.16
binary_tree,core,27,512,3.34
binary_tree,core,27,1024,4.09
binary_tree,core,27,2048,5.26
binary_tree,core,27,4096,7.51
binary_tree,core,27,8192,11.43
binary_tree,core,27,16384,24.93
binary_tree,core,27,32768,38.59
binary_tree,core,27,65536,67.51
binary_tree,core,27,131072,121.13
binary_tree,core,27,262144,223.99
binary_tree,core,27,524288,431.45
binary_tree,core,27,1048576,823.63
binary_tree,core,28,1,1.80
binary_tree,core,28,2,1.74
binary_tree,core,28,4,1.75
binary_tree,core,28,8,1.89
binary_tree,core,28,16,1.75
binary_tree,core,28,32,2.08
binary_tree,core,28,64,2.11
binary_tree,core,28,128,3.03
binary_tree,core,28,256,3.11
binary_tree,core,28,512,3.28
binary_tree,core,28,1024,4.07
binary_tree,core,28,2048,5.27
binary_tree,core,28,4096,7.66
binary_tree,core,28,8192,11.69
binary_tree,core,28,16384,25.67
binary_tree,core,28,32768,39.68
binary_tree,core,28,65536,66.69
binary_tree,core,28,131072,120.13
binary_tree,core,28,262144,223.96
binary_tree,core,28,524288,439.92
binary_tree,core,28,1048576,839.06
binary_tree,core,29,1,1.81
binary_tree,core,29,2,1.80
binary_tree,core,29,4,1.79
binary_tree,core,29,8,1.81
binary_tree,core,29,16,1.80
binary_tree,core,29,32,2.30
binary_tree,core,29,64,2.28
binary_tree,core,29,128,3.11
binary_tree,core,29,256,3.22
binary_tree,core,29,512,3.40
binary_tree,core,29,1024,4.16
binary_tree,core,29,2048,5.46
binary_tree,core,29,4096,7.81
binary_tree,core,29,8192,11.99
binary_tree,core,29,16384,25.72
binary_tree,core,29,32768,40.41
binary_tree,core,29,65536,66.45
binary_tree,core,29,131072,122.23
binary_tree,core,29,262144,228.34
binary_tree,core,29,524288,435.53
binary_tree,core,29,1048576,811.45
binary_tree,core,30,1,1.83
binary_tree,core,30,2,1.82
binary_tree,core,30,4,1.82
binary_tree,core,30,8,1.80
binary_tree,core,30,16,1.80
binary_tree,core,30,32,2.19
binary_tree,core,30,64,2.26
binary_tree,core,30,128,3.16
binary_tree,core,30,256,3.26
binary_tree,core,30,512,3.46
binary_tree,core,30,1024,4.24
binary_tree,core,30,2048,5.60
binary_tree,core,30,4096,8.01
binary_tree,core,30,8192,12.38
binary_tree,core,30,16384,24.79
binary_tree,core,30,32768,41.45
binary_tree,core,30,65536,68.49
binary_tree,core,30,131072,124.82
binary_tree,core,30,262144,235.19
binary_tree,core,30,524288,455.62
binary_tree,core,30,1048576,865.16
binary_tree,core,31,1,1.80
binary_tree,core,31,2,1.80
binary_tree,core,31,4,1.85
binary_tree,core,31,8,1.80
binary_tree,core,31,16,1.79
binary_tree,core,31,32,2.23
binary_tree,core,31,64,2.31
binary_tree,core,31,128,3.32
binary_tree,core,31,256,3.30
binary_tree,core,31,512,3.52
binary_tree,core,31,1024,4.33
binary_tree,core,31,2048,5.74
binary_tree,core,31,4096,7.99
binary_tree,core,31,8192,12.39
binary_tree,core,31,16384,25.59
binary_tree,core,31,32768,43.93
binary_tree,core,31,65536,69.98
binary_tree,core,31,131072,131.94
binary_tree,core,31,262144,250.79
binary_tree,core,31,524288,483.02
binary_tree,core,31,1048576,918.88
